order_id,customer_id,order_date,product_name,category,sub_category,region,sales,order_month
CA-2019-169103,ZC-21910,8/3/2019,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",Furniture,Furnishings,South,102.36,2019-03-01
CA-2019-106306,PG-18820,8/3/2019,"GBC Standard Recycled Report Covers, Clear Plastic Sheets","Office Supplies",Binders,West,9.702,2019-03-01
CA-2019-111976,BD-11620,8/3/2019,"AT&T 17929 Lendline Telephone",Technology,Phones,East,108.576,2019-03-01
CA-2019-111976,BD-11620,8/3/2019,"Rubber Band Ball","Office Supplies",Fasteners,East,5.984,2019-03-01
CA-2019-137337,GB-14575,8/3/2019,"Coloredge Poster Frame",Furniture,Furnishings,East,113.6,2019-03-01
CA-2019-137337,GB-14575,8/3/2019,"Xerox 1993","Office Supplies",Paper,East,12.96,2019-03-01
CA-2019-137337,GB-14575,8/3/2019,"Satellite Sectional Post Binders","Office Supplies",Binders,East,69.456,2019-03-01
CA-2019-130400,SJ-20125,8/3/2019,"Pressboard Hanging Data Binders for Unburst Sheets","Office Supplies",Binders,Central,8.856,2019-03-01
CA-2019-130400,SJ-20125,8/3/2019,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 3/Pack",Technology,Accessories,Central,27.96,2019-03-01
CA-2019-130400,SJ-20125,8/3/2019,"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box","Office Supplies",Envelopes,Central,146.352,2019-03-01
US-2019-140172,SP-20650,8/3/2019,"Honeywell Enviracaire Portable Air Cleaner for up to 8 x 10 Room","Office Supplies",Appliances,Central,207.144,2019-03-01
US-2019-140172,SP-20650,8/3/2019,"Prang Drawing Pencil Set","Office Supplies",Art,Central,13.9,2019-03-01
CA-2019-120803,RB-19465,9/3/2019,"Microsoft Sculpt Comfort Mouse",Technology,Accessories,East,199.75,2019-03-01
CA-2019-153269,PS-18760,9/3/2019,"Personal Folder Holder, Ebony","Office Supplies",Storage,East,11.21,2019-03-01
CA-2019-153269,PS-18760,9/3/2019,"Situations Contoured Folding Chairs, 4/Set",Furniture,Chairs,East,354.9,2019-03-01
CA-2019-153269,PS-18760,9/3/2019,"Xerox 193","Office Supplies",Paper,East,17.94,2019-03-01
CA-2019-153269,PS-18760,9/3/2019,"GBC Binding covers","Office Supplies",Binders,East,51.8,2019-03-01
US-2019-112977,CJ-12010,10/3/2019,"O'Sullivan Living Dimensions 5-Shelf Bookcases",Furniture,Bookcases,East,176.784,2019-03-01
US-2019-122182,BD-11770,10/3/2019,"Plantronics Audio 478 Stereo USB Headset",Technology,Accessories,East,39.992,2019-03-01
CA-2019-159016,KF-16285,10/3/2019,"Rediform Voice Mail Log Books","Office Supplies",Paper,West,14.9,2019-03-01
CA-2019-159016,KF-16285,10/3/2019,"Apple iPhone 5",Technology,Phones,West,4158.912,2019-03-01
CA-2019-169663,RH-19510,10/3/2019,"Kingston Digital DataTraveler 16GB USB 2.0",Technology,Accessories,West,26.85,2019-03-01
CA-2019-169663,RH-19510,10/3/2019,"Okidata MB760 Printer",Technology,Machines,West,3357.6,2019-03-01
CA-2019-108959,MH-17785,10/3/2019,"Mini 13-1/2 Capacity Data Binder Rack, Pearl","Office Supplies",Storage,West,104.696,2019-03-01
CA-2019-118255,ON-18715,11/3/2019,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 25/Pack",Technology,Accessories,Central,45.98,2019-03-01
CA-2019-118255,ON-18715,11/3/2019,"Wilson Jones Leather-Like Binders with DublLock Round Rings","Office Supplies",Binders,Central,17.46,2019-03-01
US-2019-128902,MB-18085,11/3/2019,"Chromcraft Round Conference Tables",Furniture,Tables,East,244.006,2019-03-01
CA-2019-146171,JP-16135,11/3/2019,"Executive Impressions 13"" Clairmont Wall Clock",Furniture,Furnishings,South,76.92,2019-03-01
CA-2019-146171,JP-16135,11/3/2019,"Iceberg Mobile Mega Data/Printer Cart","Office Supplies",Storage,South,481.32,2019-03-01
CA-2019-122511,BT-11485,11/3/2019,"DAX Charcoal/Nickel-Tone Document Frame, 5 x 7",Furniture,Furnishings,East,30.336,2019-03-01
CA-2019-115504,MC-18130,12/3/2019,"Xerox 218","Office Supplies",Paper,South,12.96,2019-03-01
CA-2019-119683,CK-12595,12/3/2019,"Staple envelope","Office Supplies",Envelopes,East,29.34,2019-03-01
CA-2019-127138,DK-13225,12/3/2019,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand","Office Supplies",Storage,West,676.55,2019-03-01
CA-2019-127138,DK-13225,12/3/2019,"Euro-Pro Shark Turbo Vacuum","Office Supplies",Appliances,West,154.9,2019-03-01
CA-2019-127138,DK-13225,12/3/2019,"Security-Tint Envelopes","Office Supplies",Envelopes,West,30.56,2019-03-01
CA-2019-127138,DK-13225,12/3/2019,"Hon 4070 Series Pagoda Round Back Stacking Chairs",Furniture,Chairs,West,770.352,2019-03-01
US-2019-119270,SW-20245,12/3/2019,"Hammermill Color Copier Paper (28Lb. and 96 Bright)","Office Supplies",Paper,West,19.98,2019-03-01
CA-2019-158834,TW-21025,13/3/2019,"Belkin 7 Outlet SurgeMaster Surge Protector with Phone Protection","Office Supplies",Appliances,West,157.92,2019-03-01
CA-2019-158834,TW-21025,13/3/2019,"Jabra BIZ 2300 Duo QD Duo Corded Headset",Technology,Phones,West,203.184,2019-03-01
CA-2019-159373,LT-17110,13/3/2019,"TOPS Carbonless Receipt Book, Four 2-3/4 x 7-1/4 Money Receipts per Page","Office Supplies",Paper,Central,70.08,2019-03-01
CA-2019-159373,LT-17110,13/3/2019,"Insertable Tab Indexes For Data Binders","Office Supplies",Binders,Central,1.272,2019-03-01
CA-2019-159373,LT-17110,13/3/2019,"Hon Non-Folding Utility Tables",Furniture,Tables,Central,557.585,2019-03-01
US-2019-108637,AB-10060,13/3/2019,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",Furniture,Furnishings,South,127.88,2019-03-01
US-2019-108637,AB-10060,13/3/2019,"Eureka The Boss Lite 10-Amp Upright Vacuum, Blue","Office Supplies",Appliances,South,160.32,2019-03-01
US-2019-108637,AB-10060,13/3/2019,"Ibico Covers for Plastic or Wire Binding Elements","Office Supplies",Binders,South,46,2019-03-01
CA-2019-136301,EH-13765,13/3/2019,"Westinghouse Mesh Shade Clip-On Gooseneck Lamp, Black",Furniture,Furnishings,West,28.28,2019-03-01
CA-2019-136301,EH-13765,13/3/2019,"High Speed Automatic Electric Letter Opener","Office Supplies",Supplies,West,4912.59,2019-03-01
US-2019-114013,SC-20770,13/3/2019,"SAFCO Arco Folding Chair",Furniture,Chairs,East,386.68,2019-03-01
US-2019-114013,SC-20770,13/3/2019,"Kensington Expert Mouse Optical USB Trackball for PC or Mac",Technology,Accessories,East,379.96,2019-03-01
US-2019-114013,SC-20770,13/3/2019,"Polycom CX600 IP Phone VoIP phone",Technology,Phones,East,539.91,2019-03-01
US-2019-114013,SC-20770,13/3/2019,"Speediset Carbonless Redi-Letter 7"" x 8 1/2""","Office Supplies",Paper,East,41.24,2019-03-01
US-2019-114013,SC-20770,13/3/2019,"Ibico EB-19 Dual Function Manual Binding System","Office Supplies",Binders,East,51.897,2019-03-01
US-2019-114013,SC-20770,13/3/2019,"SAFCO Commercial Wire Shelving, Black","Office Supplies",Storage,East,552.56,2019-03-01
US-2019-114013,SC-20770,13/3/2019,"GBC VeloBind Cover Sets","Office Supplies",Binders,East,23.16,2019-03-01
US-2019-114013,SC-20770,13/3/2019,"Space Solutions Industrial Galvanized Steel Shelving.","Office Supplies",Storage,East,126.08,2019-03-01
US-2019-114013,SC-20770,13/3/2019,"Okidata MB491 Multifunction Printer",Technology,Machines,East,449.1,2019-03-01
CA-2019-119123,DB-13360,13/3/2019,"Cardinal EasyOpen D-Ring Binders","Office Supplies",Binders,West,51.184,2019-03-01
US-2019-154361,HZ-14950,14/3/2019,"Advantus Panel Wall Acrylic Frame",Furniture,Furnishings,East,21.88,2019-03-01
CA-2019-162082,JS-15880,14/3/2019,"Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray",Furniture,Bookcases,Central,241.332,2019-03-01
CA-2019-162082,JS-15880,14/3/2019,"Xerox 1993","Office Supplies",Paper,Central,5.184,2019-03-01
CA-2019-162082,JS-15880,14/3/2019,"BOSTON Ranger #55 Pencil Sharpener, Black","Office Supplies",Art,Central,145.544,2019-03-01
CA-2019-124793,MM-18280,14/3/2019,"Global High-Back Leather Tilter, Burgundy",Furniture,Chairs,West,196.784,2019-03-01
CA-2019-133802,SP-20650,14/3/2019,"Wilson Jones Leather-Like Binders with DublLock Round Rings","Office Supplies",Binders,West,41.904,2019-03-01
CA-2019-102134,SP-20545,14/3/2019,"Westinghouse Clip-On Gooseneck Lamps",Furniture,Furnishings,Central,16.74,2019-03-01
US-2019-113509,PL-18925,15/3/2019,"V7 USB Numeric Keypad",Technology,Accessories,East,83.976,2019-03-01
CA-2019-138968,FC-14335,15/3/2019,"Avery Round Ring Poly Binders","Office Supplies",Binders,West,4.544,2019-03-01
CA-2019-138968,FC-14335,15/3/2019,"Global Comet Stacking Arm Chair",Furniture,Chairs,West,1352.032,2019-03-01
CA-2019-140571,SJ-20125,15/3/2019,"Xerox 1964","Office Supplies",Paper,South,319.76,2019-03-01
CA-2019-140571,SJ-20125,15/3/2019,"Xerox 1964","Office Supplies",Paper,South,45.68,2019-03-01
CA-2019-149272,MY-18295,15/3/2019,"Novimex Swivel Fabric Task Chair",Furniture,Chairs,Central,528.43,2019-03-01
CA-2019-149272,MY-18295,15/3/2019,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""","Office Supplies",Binders,Central,22.386,2019-03-01
CA-2019-128111,CS-12355,17/3/2019,"Newell 345","Office Supplies",Art,East,39.68,2019-03-01
CA-2019-115476,VM-21835,17/3/2019,"Plantronics Voyager Pro HD - Bluetooth Headset",Technology,Phones,East,129.98,2019-03-01
CA-2019-115476,VM-21835,17/3/2019,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""","Office Supplies",Binders,East,32.54,2019-03-01
CA-2019-131737,GZ-14470,17/3/2019,"Blue String-Tie & Button Interoffice Envelopes, 10 x 13","Office Supplies",Envelopes,East,199.9,2019-03-01
CA-2019-131737,GZ-14470,17/3/2019,"Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room","Office Supplies",Appliances,East,901.95,2019-03-01
CA-2019-131737,GZ-14470,17/3/2019,"Electrix Halogen Magnifier Lamp",Furniture,Furnishings,East,971.5,2019-03-01
CA-2019-134544,AC-10660,17/3/2019,"i.Sound Portable Power - 8000 mAh",Technology,Phones,West,84.784,2019-03-01
US-2019-120929,RO-19780,18/3/2019,"Balt Solid Wood Rectangular Table",Furniture,Tables,South,189.882,2019-03-01
CA-2019-113292,DB-13060,18/3/2019,"Hoover WindTunnel Plus Canister Vacuum","Office Supplies",Appliances,South,871.8,2019-03-01
CA-2019-106383,BT-11440,19/3/2019,"Atlantic Metals Mobile 2-Shelf Bookcases, Custom Colors",Furniture,Bookcases,West,72.294,2019-03-01
CA-2019-136371,SV-20935,19/3/2019,"GE 4 Foot Flourescent Tube, 40 Watt",Furniture,Furnishings,East,14.98,2019-03-01
CA-2019-136371,SV-20935,19/3/2019,"Master Caster Door Stop, Brown",Furniture,Furnishings,East,20.32,2019-03-01
CA-2019-118178,CC-12610,19/3/2019,"Ibico Recycled Grain-Textured Covers","Office Supplies",Binders,South,31.086,2019-03-01
US-2019-156986,ZC-21910,20/3/2019,"i.Sound Portable Power - 8000 mAh",Technology,Phones,West,84.784,2019-03-01
US-2019-156986,ZC-21910,20/3/2019,"Xerox 225","Office Supplies",Paper,West,20.736,2019-03-01
US-2019-156986,ZC-21910,20/3/2019,"Clear Mylar Reinforcing Strips","Office Supplies",Binders,West,16.821,2019-03-01
US-2019-156986,ZC-21910,20/3/2019,"Xerox 1894","Office Supplies",Paper,West,10.368,2019-03-01
CA-2019-150889,PB-19105,20/3/2019,"Belkin iPhone and iPad Lightning Cable",Technology,Phones,Central,11.992,2019-03-01
CA-2019-127670,RD-19660,20/3/2019,"Chromcraft Round Conference Tables",Furniture,Tables,Central,697.16,2019-03-01
CA-2019-162747,AH-10030,20/3/2019,"Eldon Image Series Desk Accessories, Ebony",Furniture,Furnishings,South,86.45,2019-03-01
US-2019-133879,KT-16465,21/3/2019,"Avery Durable Slant Ring Binders","Office Supplies",Binders,Central,3.168,2019-03-01
US-2019-133879,KT-16465,21/3/2019,"Global Airflow Leather Mesh Back Chair, Black",Furniture,Chairs,Central,528.43,2019-03-01
US-2019-133879,KT-16465,21/3/2019,"Newell 33","Office Supplies",Art,Central,13.392,2019-03-01
CA-2019-163153,DM-12955,21/3/2019,"Safco Drafting Table",Furniture,Tables,Central,99.372,2019-03-01
CA-2019-163153,DM-12955,21/3/2019,"Prang Dustless Chalk Sticks","Office Supplies",Art,Central,1.344,2019-03-01
CA-2019-107615,RB-19645,22/3/2019,"Logitech ClearChat Comfort/USB Headset H390",Technology,Accessories,West,58.58,2019-03-01
CA-2019-118899,MC-17275,22/3/2019,"Global Stack Chair with Arms, Black",Furniture,Chairs,West,167.888,2019-03-01
US-2019-164189,DR-12880,24/3/2019,"BlackBerry Q10",Technology,Phones,West,403.168,2019-03-01
CA-2019-113803,VG-21805,24/3/2019,"Ink Jet Note and Greeting Cards, 8-1/2"" x 5-1/2"" Card Size","Office Supplies",Paper,Central,22.48,2019-03-01
CA-2019-130911,DC-12850,24/3/2019,"O'Sullivan Living Dimensions 3-Shelf Bookcases",Furniture,Bookcases,East,301.47,2019-03-01
CA-2019-130911,DC-12850,24/3/2019,"Hunt BOSTON Vista Battery-Operated Pencil Sharpener, Black","Office Supplies",Art,East,18.656,2019-03-01
CA-2019-134887,TB-21280,25/3/2019,"Logitech P710e Mobile Speakerphone",Technology,Accessories,Central,1287.45,2019-03-01
CA-2019-120082,DK-12835,25/3/2019,"Newell 319","Office Supplies",Art,East,59.52,2019-03-01
CA-2019-123666,SP-20545,26/3/2019,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h","Office Supplies",Storage,East,459.95,2019-03-01
US-2019-162677,DB-13210,26/3/2019,"Tenex Personal Self-Stacking Standard File Box, Black/Gray","Office Supplies",Storage,South,67.64,2019-03-01
US-2019-162677,DB-13210,26/3/2019,"Case Logic 2.4GHz Wireless Keyboard",Technology,Accessories,South,119.976,2019-03-01
CA-2019-161361,MV-17485,26/3/2019,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages","Office Supplies",Paper,West,17.64,2019-03-01
CA-2019-161361,MV-17485,26/3/2019,"Wilson Jones Hanging View Binder, White, 1""","Office Supplies",Binders,West,17.04,2019-03-01
CA-2019-119074,DS-13180,27/3/2019,"DAX Two-Tone Silver Metal Document Frame",Furniture,Furnishings,South,20.24,2019-03-01
CA-2019-119074,DS-13180,27/3/2019,"Eldon Expressions Wood and Plastic Desk Accessories, Oak",Furniture,Furnishings,South,39.92,2019-03-01
CA-2019-119074,DS-13180,27/3/2019,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""","Office Supplies",Binders,South,32.54,2019-03-01
CA-2019-162901,AS-10045,28/3/2019,"Hanging Personal Folder File","Office Supplies",Storage,South,31.4,2019-03-01
CA-2019-131380,CC-12220,28/3/2019,"Rogers Deluxe File Chest","Office Supplies",Storage,West,87.92,2019-03-01
CA-2019-131380,CC-12220,28/3/2019,"Xerox 1983","Office Supplies",Paper,West,5.98,2019-03-01
CA-2019-152555,ME-17320,29/3/2019,"Computer Printout Paper with Letter-Trim Perforations","Office Supplies",Paper,Central,45.528,2019-03-01
CA-2019-152555,ME-17320,29/3/2019,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",Furniture,Chairs,Central,844.116,2019-03-01
CA-2019-152555,ME-17320,29/3/2019,"Jabra BIZ 2300 Duo QD Duo Corded Headset",Technology,Phones,Central,812.736,2019-03-01
CA-2019-167556,JM-15250,29/3/2019,"Memo Book, 100 Message Capacity, 5 3/8” x 11”","Office Supplies",Paper,East,13.48,2019-03-01
CA-2019-167556,JM-15250,29/3/2019,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""","Office Supplies",Binders,East,29.8,2019-03-01
CA-2019-167556,JM-15250,29/3/2019,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",Furniture,Furnishings,East,414,2019-03-01
CA-2019-167556,JM-15250,29/3/2019,"GBC Plastic Binding Combs","Office Supplies",Binders,East,41.328,2019-03-01
CA-2019-127236,TB-21595,29/3/2019,"Bush Andora Bookcase, Maple/Graphite Gray Finish",Furniture,Bookcases,East,299.975,2019-03-01
CA-2019-127236,TB-21595,29/3/2019,"Clearsounds A400",Technology,Phones,East,158.376,2019-03-01
CA-2019-128258,CP-12085,30/3/2019,"Xerox 188","Office Supplies",Paper,East,11.34,2019-03-01
US-2019-151827,CS-11950,31/3/2019,"LG Exalt",Technology,Phones,East,280.782,2019-03-01
US-2019-151827,CS-11950,31/3/2019,"Anker Ultra-Slim Mini Bluetooth 3.0 Wireless Keyboard",Technology,Accessories,East,31.984,2019-03-01
CA-2019-124100,EH-13990,31/3/2019,"Global Value Steno Chair, Gray",Furniture,Chairs,East,327.996,2019-03-01
CA-2019-166674,RB-19360,1/4/2019,"Newell 345","Office Supplies",Art,East,59.52,2019-04-01
CA-2019-166674,RB-19360,1/4/2019,"Fellowes Bankers Box Recycled Super Stor/Drawer","Office Supplies",Storage,East,161.94,2019-04-01
CA-2019-166674,RB-19360,1/4/2019,"Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener","Office Supplies",Art,East,263.88,2019-04-01
CA-2019-166674,RB-19360,1/4/2019,"50 Colored Long Pencils","Office Supplies",Art,East,30.48,2019-04-01
CA-2019-166674,RB-19360,1/4/2019,"Newell 342","Office Supplies",Art,East,9.84,2019-04-01
CA-2019-166674,RB-19360,1/4/2019,"Belkin Grip Candy Sheer Case / Cover for iPhone 5 and 5S",Technology,Phones,East,35.12,2019-04-01
CA-2019-103947,BB-10990,1/4/2019,Staples,"Office Supplies",Fasteners,West,31.56,2019-04-01
CA-2019-103947,BB-10990,1/4/2019,"Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector","Office Supplies",Appliances,West,30.144,2019-04-01
CA-2019-149902,DW-13540,1/4/2019,"Boston 16801 Nautilus Battery Pencil Sharpener","Office Supplies",Art,East,88.04,2019-04-01
CA-2019-161473,TB-21175,1/4/2019,"Avery 473","Office Supplies",Labels,East,20.7,2019-04-01
CA-2019-161473,TB-21175,1/4/2019,"Acme Value Line Scissors","Office Supplies",Supplies,East,10.95,2019-04-01
CA-2019-161473,TB-21175,1/4/2019,"Avery Hanging File Binders","Office Supplies",Binders,East,14.352,2019-04-01
CA-2019-111213,FP-14320,1/4/2019,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",Furniture,Chairs,East,1317.492,2019-04-01
CA-2019-111213,FP-14320,1/4/2019,"Staple remover","Office Supplies",Supplies,East,63.84,2019-04-01
CA-2019-111213,FP-14320,1/4/2019,"Avery Non-Stick Binders","Office Supplies",Binders,East,3.592,2019-04-01
CA-2019-127985,DB-12910,1/4/2019,"Regeneration Desk Collection",Furniture,Furnishings,South,7.04,2019-04-01
US-2019-160206,MY-18295,1/4/2019,"Cyber Acoustics AC-202b Speech Recognition Stereo Headset",Technology,Phones,Central,12.99,2019-04-01
CA-2019-123540,DJ-13420,2/4/2019,"Global Executive Mid-Back Manager's Chair",Furniture,Chairs,Central,1454.9,2019-04-01
CA-2019-120796,CS-11950,3/4/2019,"GBC Velobind Prepunched Cover Sets, Regency Series","Office Supplies",Binders,East,99.846,2019-04-01
CA-2019-167682,ZD-21925,3/4/2019,"Seth Thomas 13 1/2"" Wall Clock",Furniture,Furnishings,Central,71.12,2019-04-01
CA-2019-167682,ZD-21925,3/4/2019,"Plantronics Voyager Pro HD - Bluetooth Headset",Technology,Phones,Central,259.96,2019-04-01
CA-2019-162222,SR-20740,3/4/2019,"Xerox 1962","Office Supplies",Paper,Central,10.272,2019-04-01
CA-2019-159142,ME-17320,4/4/2019,"Anker Astro 15000mAh USB Portable Charger",Technology,Phones,South,149.97,2019-04-01
CA-2019-159142,ME-17320,4/4/2019,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book","Office Supplies",Paper,South,27.81,2019-04-01
CA-2019-167115,EH-14185,4/4/2019,"Ibico Ibimaster 300 Manual Binding System","Office Supplies",Binders,East,588.784,2019-04-01
CA-2019-123050,BC-11125,4/4/2019,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",Furniture,Furnishings,East,82.64,2019-04-01
CA-2019-123050,BC-11125,4/4/2019,"Tenex File Box, Personal Filing Tote with Lid, Black","Office Supplies",Storage,East,31.02,2019-04-01
CA-2019-123050,BC-11125,4/4/2019,"Logitech Trackman Marble Mouse",Technology,Accessories,East,89.97,2019-04-01
CA-2019-159695,GM-14455,5/4/2019,"Eldon Portable Mobile Manager","Office Supplies",Storage,Central,158.368,2019-04-01
CA-2019-161907,JH-16180,5/4/2019,"Clearsounds A400",Technology,Phones,East,118.782,2019-04-01
CA-2019-161907,JH-16180,5/4/2019,"Premier Automatic Letter Opener","Office Supplies",Supplies,East,769.184,2019-04-01
US-2019-150140,VM-21685,6/4/2019,"Nortel Meridian M5316 Digital phone",Technology,Phones,East,1294.75,2019-04-01
CA-2019-110499,YC-21895,7/4/2019,"Hewlett Packard 610 Color Digital Copier / Printer",Technology,Copiers,West,1199.976,2019-04-01
CA-2019-120530,Dl-13600,7/4/2019,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",Furniture,Chairs,East,658.746,2019-04-01
CA-2019-132899,SF-20200,7/4/2019,"Newell 322","Office Supplies",Art,East,3.64,2019-04-01
CA-2019-154998,ES-14080,7/4/2019,"Xerox 1939","Office Supplies",Paper,East,37.94,2019-04-01
CA-2019-114405,AS-10240,7/4/2019,"Belkin 7-Outlet SurgeMaster Home Series","Office Supplies",Appliances,East,33.528,2019-04-01
